Ticker,Market Cap,Exchange,Outstanding Shares,Q1_NetIncome,Q2_NetIncome,Q3_NetIncome,Q4_NetIncome,Q5_NetIncome,Q6_NetIncome,Q7_NetIncome,Q8_NetIncome,Month1_Volume,Month2_Volume,Month3_Volume,Month4_Volume,Month5_Volume,Month6_Volume,Month7_Volume,Month8_Volume,Month9_Volume,Month10_Volume,Month11_Volume,Month12_Volume,Month13_Volume,Month14_Volume,Month15_Volume,Month16_Volume,Month17_Volume,Month18_Volume,Month19_Volume,Month20_Volume,Month21_Volume,Month22_Volume,Month23_Volume,Month24_Volume,Underaged,Market Cap Category,Yearly_NetIncome,Profitable,Avg_Volume_1_6,Volume_Category,Avg Monthly Volume,Avg Quarterly Income,Volume to Income Ratio,Avg Monthly Income,Market Cap to Avg Monthly Income Ratio,in_index
DLR,38364545000,NYSE,302709000,118184000,68726000,3901000,237075000,63427000,73281000,1067810000,134275000.0,22976402.0,42568583.0,45814500.0,56570767.0,72461024.0,63131373.0,56584922.0,65350132.0,33473417.0,39586299.0,41505398.0,42002986.0,53082812.0,43328805.0,29763193.0,29871018.0,37703807.0,31363380.0,28860173.0,30464219.0,42766563.0,29495855.0,27182765.0,25292910.0,0,14.6B-50B,427886000,Profitable,50587108.166666664,Good Volume,50587108.166666664,106971500.0,2.1146000211667895,73611625.0,521.1750861361911,1
DLTR,24222661000,NASDAQ,220006000,200400000,299000000,452200000,266900000,359900000,536400000,454200000,216800000.0,30062695.0,49724023.0,54819610.0,33823065.0,52773993.0,54561412.0,32373967.0,60812930.0,39230642.0,41778087.0,40093935.0,55188573.0,44112586.0,56608023.0,59574668.0,41630523.0,42866207.0,71355931.0,42528442.0,62173632.0,41662671.0,56382691.0,57066706.0,121824681.0,0,14.6B-50B,1218500000,Profitable,45960799.666666664,Good Volume,45960799.666666664,304625000.0,6.627930806454855,116075000.0,208.68111996553952,1
DOV,19691461000,NYSE,139874000,242239000,228574000,263579000,286026000,289618000,226153000,362785000,263756000.0,9544932.0,16221277.0,16222189.0,20198941.0,17675732.0,15950923.0,16296553.0,22675626.0,15137169.0,17197035.0,17136609.0,19387499.0,22540663.0,25542484.0,18462804.0,19268615.0,19372197.0,21377714.0,23314348.0,16763718.0,15895968.0,17320020.0,13992219.0,11967973.0,0,14.6B-50B,1020418000,Profitable,15968999.0,Good Volume,15968999.0,255104500.0,15.974983779509285,90113750.0,218.5178288551969,1
DOW,35287335000,NYSE,703075000,485000000,-93000000,613000000,739000000,1661000000,1569000000,1736000000,1683000000.0,49528249.0,81903222.0,89058728.0,102444754.0,100080392.0,91429841.0,89102061.0,122457569.0,83742487.0,117397745.0,90661013.0,113775362.0,133264665.0,137680463.0,126788934.0,115612948.0,137162016.0,119790988.0,105541001.0,131446329.0,106338217.0,126100432.0,118930671.0,110804962.0,0,14.6B-50B,1744000000,Profitable,85740864.33333333,Good Volume,85740864.33333333,436000000.0,5.085089862226838,349708333.3333333,100.90504468009055,1
DPZ,12341963000,NYSE,35094300,147676000,109380000,104770000,158302000,100504000,102493000,90964000,155685000.0,11445447.0,9818348.0,9277369.0,16325409.0,13779340.0,12793550.0,13809928.0,20573121.0,17789178.0,12905332.0,9715082.0,13384818.0,19273608.0,17132433.0,11592600.0,12599602.0,10730887.0,11545756.0,11689445.0,11178121.0,8872187.0,11768463.0,7869955.0,9349092.0,0,0-14.6B,520128000,Profitable,12239910.5,Good Volume,12239910.5,130032000.0,10.623607092551861,40407250.0,305.4393209139449,1
DRI,16700925000,NYSE,120315000,194500000,315100000,286600000,187200000,193000000,281700000,247000000,193200000.0,15653620.0,25849494.0,23885700.0,21596395.0,29691090.0,30725303.0,21904209.0,35716475.0,21215890.0,22362386.0,25409189.0,21718572.0,27891276.0,28510966.0,20594778.0,24313559.0,30512762.0,25504979.0,21053740.0,40698786.0,21254278.0,22921636.0,26979830.0,23267317.0,0,14.6B-50B,983400000,Profitable,24566933.666666668,Good Volume,24566933.666666668,245850000.0,10.007353922788438,79095833.33333333,211.14797450350315,1
DTE,20295967000,NYSE,206176000,201000000,445000000,265000000,387000000,37000000,394000000,306000000,25000000.0,22393481.0,29162736.0,22275897.0,19686322.0,37414865.0,21901601.0,21832577.0,32984214.0,24167745.0,18716158.0,27606832.0,34124687.0,47601695.0,27081889.0,19996667.0,15973434.0,20761783.0,25743655.0,18427720.0,26826799.0,24259871.0,18696367.0,20615604.0,22029514.0,0,14.6B-50B,1298000000,Profitable,25472483.666666668,Good Volume,25472483.666666668,324500000.0,12.739236748422817,85833333.33333333,236.45786796116505,1
DUK,68947534000,NYSE,770708000,-220000000,804000000,-636000000,1422000000,907000000,857000000,746000000,1405000000.0,46088041.0,77047241.0,64567294.0,48943794.0,66063651.0,64297712.0,53756172.0,76819096.0,54975798.0,54326800.0,63503758.0,70508957.0,76194712.0,53302400.0,56224313.0,44800207.0,60045445.0,66838641.0,54283409.0,61262776.0,64622195.0,62479928.0,64532278.0,55773209.0,0,50B-100B,1370000000,Profitable,61167955.5,Good Volume,61167955.5,342500000.0,5.599337058110435,220208333.33333334,313.101384295175,1
DVA,6808241000,NYSE,91300000,178691000,115547000,68103000,105366000,224809000,162122000,187473000,259754000.0,25907576.0,16671967.0,15962583.0,11189208.0,12172652.0,17347176.0,9812702.0,15577640.0,14120062.0,11993125.0,13682277.0,19309511.0,20192930.0,14706348.0,16389675.0,16271882.0,30124817.0,16810571.0,11643183.0,16277520.0,13217608.0,12665681.0,19213817.0,19899965.0,0,0-14.6B,467707000,Profitable,16541860.333333334,Good Volume,16541860.333333334,116926750.0,7.0685368902784225,54244375.0,125.51054371997097,1
DVN,31650583000,NYSE,640700000,690000000,995000000,1201000000,1893000000,1932000000,989000000,1506000000,838000000.0,131324451.0,197323889.0,175100541.0,151619362.0,185303318.0,186612913.0,138407243.0,255327644.0,241826537.0,146486872.0,190546814.0,243285848.0,205717254.0,256093927.0,281886774.0,200371639.0,311184316.0,275340135.0,179294730.0,338099608.0,256696317.0,279755850.0,231566708.0,218110041.0,0,14.6B-50B,4779000000,Profitable,171214079.0,Good Volume,171214079.0,1194750000.0,6.9781060469916145,418500000.0,75.62863321385902,1
DXCM,30622493000,NASDAQ,387872000,115900000,48600000,91800000,101200000,50900000,97300000,-5300000,87300000.0,77913242.0,95263554.0,90470682.0,56813208.0,58640420.0,56160941.0,39021410.0,52157074.0,51808357.0,50519323.0,52296848.0,55354823.0,73576930.0,49032165.0,61627984.0,51991034.0,49516656.0,25489521.0,13274751.0,18993536.0,15947554.0,20084695.0,18223917.0,14039090.0,0,14.6B-50B,357500000,Profitable,72543674.5,Good Volume,72543674.5,89375000.0,1.232016445486229,24487500.0,1250.5357018887187,1
EA,35527401000,NASDAQ,270912000,402000000,-12000000,204000000,299000000,311000000,225000000,66000000,294000000.0,24968361.0,46062851.0,50468268.0,42941624.0,41213609.0,50898983.0,36096907.0,50004384.0,69747022.0,37895059.0,34715173.0,44771399.0,36554772.0,41418101.0,44950196.0,31703350.0,55352782.0,76034760.0,40851300.0,38341052.0,45890942.0,56993050.0,49839532.0,64082151.0,0,14.6B-50B,893000000,Profitable,42758949.333333336,Good Volume,42758949.333333336,223250000.0,5.221129225127203,74541666.66666667,476.61130463946336,1
EBAY,22600708000,NASDAQ,532157000,171000000,567000000,672000000,-69000000,-531000000,-1341000000,1969000000,264000000.0,61673255.0,106487651.0,104405824.0,125858496.0,103537266.0,99429425.0,87694024.0,118452308.0,95455138.0,89424023.0,112024868.0,128483838.0,133932810.0,121267350.0,114995548.0,97880556.0,162138490.0,184919871.0,100804150.0,191660906.0,140300309.0,131425095.0,169519423.0,152338184.0,0,14.6B-50B,1341000000,Profitable,100231986.16666667,Good Volume,100231986.16666667,335250000.0,3.344740664347838,70916666.66666667,318.69388484136306,1
ECL,47257211000,NYSE,285034000,329700000,233400000,591100000,347100000,308300000,171900000,654800000,324500000.0,10987934.0,21408248.0,23844539.0,20123332.0,23284251.0,22442074.0,18293783.0,27703271.0,24871692.0,20372055.0,25373461.0,38488205.0,27394014.0,26691264.0,19845827.0,23451620.0,26357856.0,25222149.0,26368184.0,45567657.0,26963511.0,31214530.0,20634089.0,18503586.0,0,14.6B-50B,1501300000,Profitable,20348396.333333332,Good Volume,20348396.333333332,375325000.0,18.444942483510044,123366666.66666667,383.06304512293974,1
ED,30580963000,NYSE,344924000,226000000,1433000000,190000000,613000000,255000000,602000000,224000000,538000000.0,30417539.0,35292465.0,39598026.0,34449646.0,40168903.0,44908347.0,29062048.0,48242507.0,35108436.0,33189147.0,33102845.0,39511016.0,40348214.0,32584842.0,31881116.0,33307798.0,38246470.0,41187376.0,35312233.0,37744578.0,39191982.0,62566303.0,47988148.0,45848636.0,0,14.6B-50B,2462000000,Profitable,37472487.666666664,Good Volume,37472487.666666664,615500000.0,16.425384017072155,170041666.66666666,179.84393825042883,1
EFX,22092055000,NYSE,122720000,138300000,112400000,108200000,165700000,200600000,221800000,122100000,205400000.0,9934060.0,12614960.0,18830011.0,24285446.0,16532310.0,13362524.0,15795769.0,15656406.0,16683979.0,16992896.0,14565100.0,24800152.0,25380775.0,14572813.0,12881006.0,13340362.0,17651957.0,22302739.0,27566752.0,19463868.0,24469025.0,23896684.0,14893730.0,14134633.0,0,14.6B-50B,524600000,Profitable,15926551.833333334,Good Volume,15926551.833333334,131150000.0,8.234676367643546,53104166.666666664,416.01358964299726,1
EG,16332341000,NYSE,43403600,670000000,365000000,496000000,-319000000,123000000,298000000,430707000,-73468000.0,3311214.0,6755435.0,4610778.0,5526604.0,8260223.0,11902052.0,4372064.0,7764991.0,5646922.0,5110053.0,6114448.0,6796595.0,6927104.0,7194586.0,4469711.0,5166528.0,4928301.0,5011165.0,4738699.0,6479244.0,6219216.0,4781152.0,4993541.0,4522766.0,0,14.6B-50B,1212000000,Profitable,6727717.666666667,Good Volume,6727717.666666667,303000000.0,45.037561772434664,82926625.0,196.94930307365095,1
EIX,25354568000,NYSE,383289000,409000000,365000000,470000000,-74000000,292000000,136000000,689000000,-297000000.0,28206563.0,39764748.0,30135313.0,27009741.0,32563020.0,35801144.0,26405592.0,49637255.0,38137732.0,42774291.0,36112963.0,39718492.0,44528476.0,45046607.0,34099856.0,29298344.0,37322248.0,45664917.0,32188515.0,45125545.0,38855238.0,51168817.0,42825948.0,52518802.0,0,14.6B-50B,1170000000,Profitable,32246754.833333332,Good Volume,32246754.833333332,292500000.0,9.070680181983583,82916666.66666667,305.78373467336684,1
EL,50172609000,NYSE,232297000,-32000000,155000000,397000000,490000000,51000000,570000000,1086000000,694000000.0,21234470.0,40713701.0,72050512.0,45772035.0,52232767.0,66001274.0,24962232.0,27885516.0,31936708.0,28904683.0,35004691.0,54635281.0,39000758.0,30666501.0,27006911.0,21707302.0,33002413.0,45126598.0,27531550.0,37502247.0,29744460.0,34986428.0,23398064.0,28214478.0,0,50B-100B,1010000000,Profitable,49667459.833333336,Good Volume,49667459.833333336,252500000.0,5.0838114300047135,142125000.0,353.01747757255936,1
ELV,109015474000,NYSE,235648000,1853000000,1989000000,949000000,1618000000,1653000000,1789000000,1137000000,1509000000.0,16351401.0,21595761.0,19774888.0,32098411.0,32622458.0,20827723.0,23462900.0,27101528.0,19077803.0,25308611.0,19126258.0,26698029.0,22555153.0,18401212.0,16706559.0,19936809.0,23971451.0,26145079.0,22962691.0,31450818.0,20325161.0,24410415.0,22365928.0,22214461.0,0,100B-500B,6409000000,Profitable,23878440.333333332,Good Volume,23878440.333333332,1602250000.0,67.10027864606066,520708333.3333333,209.3599564695527,1
EMN,8702010000,NYSE,118556000,272000000,134000000,1000000,301000000,256000000,235000000,378000000,351000000.0,10447180.0,17606006.0,18594120.0,19582169.0,19945396.0,17988542.0,18978914.0,24199255.0,16821026.0,23747590.0,18102185.0,21516483.0,21931281.0,33051459.0,17262100.0,18502742.0,27338709.0,19978551.0,22118561.0,33736608.0,17436104.0,30497349.0,27148445.0,18425548.0,0,0-14.6B,708000000,Profitable,17360568.833333332,Good Volume,17360568.833333332,177000000.0,10.195518459058173,80333333.33333333,108.32377593360997,1
EMR,55064027000,NYSE,571500000,9352000000,792000000,2331000000,740000000,921000000,674000000,896000000,670000000.0,32491910.0,52036677.0,62456416.0,44088488.0,64412919.0,66864770.0,71191756.0,78399528.0,70708365.0,76172856.0,70845924.0,79518267.0,69615688.0,61102429.0,56348571.0,49309526.0,65699904.0,72299562.0,53019955.0,85856572.0,69009138.0,60196592.0,61822098.0,66925034.0,0,50B-100B,13215000000,Profitable,53725196.666666664,Good Volume,53725196.666666664,3303750000.0,61.493492904229484,682333333.3333334,80.69959990229604,1
ENPH,17332085000,NASDAQ,136355000,157191000,146873000,153753000,114812000,76976000,51821000,52591000,21809000.0,48616590.0,67005299.0,74658693.0,92459627.0,71789073.0,76468706.0,93956592.0,82205266.0,92859256.0,90691619.0,67467516.0,76335565.0,92892508.0,82409219.0,69141357.0,77056286.0,56018290.0,51478489.0,57976723.0,64956871.0,81577326.0,62565311.0,47221730.0,42549725.0,0,14.6B-50B,572629000,Profitable,71832998.0,Good Volume,71832998.0,143157250.0,1.9929176560332342,32326083.333333332,536.1640883393957,1
EOG,78040441000,NYSE,582261000,1553000000,2023000000,2277000000,2854000000,2238000000,390000000,1985000000,1095000000.0,35949455.0,57493316.0,57873081.0,57189122.0,81705436.0,74347196.0,56627507.0,107472071.0,77958999.0,58244835.0,79499032.0,81165520.0,77454177.0,71603976.0,79943496.0,78264871.0,108449236.0,89764189.0,67907252.0,124633607.0,89020097.0,100750304.0,82704065.0,97668019.0,0,50B-100B,8707000000,Profitable,60759601.0,Good Volume,60759601.0,2176750000.0,35.82561379887929,600625000.0,129.93205577523412,1
EPAM,14211988000,NYSE,57961000,120033000,102292000,155039000,156054000,18604000,89719000,142279000,115656000.0,4454476.0,8638462.0,10284299.0,9136997.0,18927069.0,15922618.0,7525997.0,11260595.0,9642343.0,6909727.0,6504309.0,9179252.0,8158509.0,7057195.0,11331827.0,7686363.0,12210746.0,22048280.0,13251680.0,50952801.0,24231302.0,12369732.0,27250114.0,6334791.0,0,0-14.6B,533418000,Profitable,11227320.166666666,Good Volume,11227320.166666666,133354500.0,11.877678557339323,37486500.0,379.12283088578556,1
EQIX,70305595000,NASDAQ,93565000,207030000,258786000,128763000,211807000,216322000,147453000,123274000,152216000.0,3907987.0,7176775.0,8138817.0,7207828.0,11008767.0,10707755.0,6612158.0,10118637.0,7200325.0,7349845.0,9157235.0,10939312.0,10085269.0,10514026.0,8143437.0,8396221.0,13190584.0,11140097.0,7673069.0,10101905.0,10056171.0,9059975.0,8698306.0,10487050.0,0,50B-100B,806386000,Profitable,8024654.833333333,Good Volume,8024654.833333333,201596500.0,25.122139729000597,60235458.333333336,1167.1795474841438,1
EQR,22776033000,NYSE,379032000,139203000,212035000,159020000,323025000,224101000,70765000,526974000,431951000.0,20927479.0,32035329.0,29083250.0,35858942.0,41759439.0,36380807.0,31382536.0,43273858.0,41138493.0,61053544.0,51436277.0,38949643.0,43799738.0,32999262.0,29080295.0,26782324.0,42707523.0,41647704.0,28395931.0,34077546.0,38210273.0,38705703.0,34561227.0,27736497.0,0,14.6B-50B,833283000,Profitable,32674207.666666668,Good Volume,32674207.666666668,208320750.0,6.375694006882473,86961416.66666667,261.9096361700639,1
EQT,17889679000,NYSE,411257000,-66626000,1218548000,1711982000,683670000,891361000,-1516048000,1804752000,-1976812000.0,68830220.0,104130799.0,111144099.0,124426445.0,130624305.0,155551208.0,113339231.0,147223505.0,159543769.0,131828287.0,130753533.0,117602837.0,165180000.0,265665507.0,139910137.0,144383742.0,173449347.0,189975504.0,199579747.0,249191263.0,184272225.0,161957471.0,139258699.0,125239395.0,0,14.6B-50B,3547574000,Profitable,115784512.66666667,Good Volume,115784512.66666667,886893500.0,7.65986296071641,114617791.66666667,156.08116977185406,1
ES,19618634000,NYSE,349086000,17302000,493039000,322044000,351289000,293742000,445326000,308578000,285046000.0,43000996.0,50066093.0,44961308.0,40846888.0,46061823.0,44382667.0,29303806.0,49774683.0,31809497.0,29659703.0,30816257.0,34629626.0,38683308.0,34246028.0,30164549.0,27282067.0,32106003.0,35455624.0,26655406.0,50992647.0,47377306.0,31817104.0,27269538.0,24122775.0,0,14.6B-50B,1183674000,Profitable,44886629.166666664,Good Volume,44886629.166666664,295918500.0,6.592575684425698,104848583.33333333,187.11396354902269,1
ESS,14584326000,NYSE,64183000,99620000,153532000,185165000,92842000,57054000,73254000,136874000,118390000.0,4850889.0,8149989.0,7006772.0,9873029.0,9682625.0,7634398.0,6910779.0,12636351.0,11184862.0,10312130.0,10421850.0,13563112.0,12098332.0,8735847.0,7923074.0,8633694.0,10833913.0,10952936.0,5042899.0,8655875.0,6268452.0,6097634.0,7163631.0,5083826.0,0,0-14.6B,531159000,Profitable,7866283.666666667,Good Volume,7866283.666666667,132789750.0,16.880874835812982,38197125.0,381.81737499877283,1
ETN,84440375000,NYSE,399000000,744000000,638000000,721000000,607000000,601000000,532000000,551000000,629000000.0,25745397.0,46850415.0,42371172.0,38704765.0,47765281.0,46626475.0,37032387.0,53206884.0,37735105.0,32463980.0,30898365.0,41577273.0,43864933.0,38377858.0,31708815.0,31874220.0,39212594.0,54403315.0,38886114.0,43981145.0,44646550.0,39078131.0,35206137.0,31828510.0,0,50B-100B,2710000000,Profitable,41343917.5,Good Volume,41343917.5,677500000.0,16.386932854149585,209291666.66666666,403.45789368903047,1
ETR,20122153000,NYSE,211456000,391244000,310935000,106474000,560589000,159703000,276400000,245159000,535583000.0,23055807.0,24171946.0,35830711.0,31012074.0,41187539.0,25456500.0,21886749.0,29534162.0,29024597.0,33086372.0,26274729.0,27279171.0,25527619.0,23734888.0,23148541.0,17775303.0,26203687.0,24382893.0,23333309.0,25620464.0,25423258.0,27066486.0,21866326.0,28423613.0,0,14.6B-50B,1369242000,Profitable,30119096.166666668,Good Volume,30119096.166666668,342310500.0,11.365231483235577,107753625.0,186.74223721011705,1
ETSY,8176741000,NASDAQ,123014000,61915000,74537000,109548000,-963068000,73123000,86109000,161557000,89930000.0,45099014.0,74282786.0,78601510.0,57994300.0,69831031.0,88272195.0,50198953.0,82310337.0,63350575.0,56344492.0,54738514.0,83559223.0,70121284.0,56105394.0,64149985.0,96204075.0,82696482.0,140651640.0,80338677.0,80229648.0,92269199.0,68171845.0,45539001.0,55704445.0,0,0-14.6B,-717068000,Not Profitable,69013472.66666667,Good Volume,69013472.66666667,-179267000.0,-2.5975652734626915,-12764541.666666666,-640.582420703185,1
EVRG,11473615000,NASDAQ,229702000,179100000,142600000,7500000,428200000,194500000,122500000,53400000,449400000.0,29339928.0,38224131.0,34621190.0,20489330.0,27147129.0,24698569.0,21036475.0,34591809.0,25395504.0,28414370.0,42031494.0,62952406.0,27630232.0,22898280.0,19385948.0,19714135.0,30229610.0,24659415.0,20424122.0,30418486.0,39401992.0,31150223.0,21025224.0,26792882.0,0,0-14.6B,757400000,Profitable,29086712.833333332,Good Volume,29086712.833333332,189350000.0,6.509845271446595,65716666.666666664,174.59216332741568,1
EW,43326173000,NYSE,607916000,307100000,340500000,398400000,343500000,406400000,373600000,335300000,340100000.0,53137731.0,69234794.0,76134525.0,63265516.0,57486806.0,53633411.0,54916214.0,85134789.0,73164229.0,62777173.0,103525412.0,133360237.0,85029669.0,60312877.0,53388469.0,48582925.0,56160010.0,66219540.0,59796174.0,55693624.0,51470477.0,56554304.0,54318403.0,49882038.0,0,14.6B-50B,1389500000,Profitable,62148797.166666664,Good Volume,62148797.166666664,347375000.0,5.589408256260085,118537500.0,365.50604660972266,1
EXC,39977947000,NASDAQ,995219000,343000000,669000000,432000000,676000000,465000000,597000000,391000000,1203000000.0,81279942.0,100631541.0,105984300.0,116815935.0,124843258.0,156305027.0,114854405.0,197102691.0,149929114.0,107909157.0,164360150.0,178605940.0,184296869.0,165646432.0,145107746.0,108528775.0,137985877.0,146610241.0,145841864.0,180634456.0,245428318.0,179807336.0,124352502.0,101379636.0,0,14.6B-50B,2120000000,Profitable,114310000.5,Good Volume,114310000.5,530000000.0,4.636514720337177,199000000.0,200.89420603015074,1
