Ticker,Market Cap,Exchange,Outstanding Shares,Q1_NetIncome,Q2_NetIncome,Q3_NetIncome,Q4_NetIncome,Q5_NetIncome,Q6_NetIncome,Q7_NetIncome,Q8_NetIncome,OldestDataDate,Month1_Volume,Month2_Volume,Month3_Volume,Month4_Volume,Month5_Volume,Month6_Volume,Month7_Volume,Month8_Volume,Month9_Volume,Month10_Volume,Month11_Volume,Month12_Volume,Month13_Volume,Month14_Volume,Month15_Volume,Month16_Volume,Month17_Volume,Month18_Volume,Month19_Volume,Month20_Volume,Month21_Volume,Month22_Volume,Month23_Volume,Month24_Volume
TMUS,168516141000,NASDAQ,1176460000,2221000000,1940000000,1477000000,508000000,-108000000,713000000,422000000,691000000.0,,50279566.0,110158531.0,87225769.0,98188597.0,172997089.0,136086238.0,99737001.0,125814439.0,96988247.0,108150459.0,105986408.0,109690008.0,121197790.0,107177062.0,76756177.0,91286552.0,95609644.0,97577263.0,103872614.0,116613607.0,109597639.0,127776510.0,104139929.0,106683850.0
TPR,6491225000,NYSE,229129000,224100000,186700000,329900000,195300000,188800000,122700000,317900000,226900000.0,,45803834.0,72115461.0,123228143.0,46092277.0,54142902.0,88033348.0,53841512.0,70192571.0,72133987.0,66697278.0,69914750.0,81105652.0,69725469.0,84100469.0,76788749.0,61822603.0,81458395.0,112539458.0,72033137.0,115434798.0,71106774.0,59995339.0,73973566.0,87814856.0
TRGP,19670997000,NYSE,223712000,329300000,497000000,318000000,193100000,596400000,88000000,-313600000,182200000.0,2011-01-31,22702421.0,30423479.0,37129143.0,25698046.0,36436160.0,36888330.0,26219921.0,42288474.0,31915245.0,26375053.0,30150083.0,34181221.0,88467069.0,38537852.0,29688000.0,32102613.0,52328910.0,58791364.0,29428299.0,43335678.0,30255239.0,31897755.0,29570887.0,28389853.0
TRMB,12589925000,NASDAQ,248322000,44600000,128800000,85600000,85800000,168000000,110300000,115300000,124000000.0,1999-12-31,17862501.0,26103044.0,34922209.0,16218742.0,24024539.0,25675094.0,20532697.0,31599568.0,26342133.0,21661837.0,28458634.0,29572781.0,26242211.0,23115304.0,20086452.0,18196283.0,25308681.0,28648000.0,17797739.0,30279629.0,35994406.0,31758279.0,24643277.0,24463218.0
TROW,22880334000,NASDAQ,224295000,476400000,421500000,266000000,384400000,339600000,567900000,740600000,777200000.0,,19217642.0,24980368.0,29724700.0,29971125.0,29700125.0,29461748.0,20824810.0,48612910.0,30887116.0,33157978.0,38843829.0,44040923.0,38405603.0,41266882.0,28393886.0,31001070.0,37962783.0,38960320.0,32824228.0,38256093.0,39935058.0,37619510.0,23273879.0,18509699.0
TRV,38382125000,NYSE,228942000,-14000000,975000000,819000000,454000000,551000000,1018000000,1333000000,662000000.0,,17309071.0,23322304.0,25320239.0,28763473.0,25356128.0,24051404.0,26616010.0,40265043.0,25467272.0,29840701.0,23245984.0,30085150.0,30031885.0,28677169.0,24721816.0,24607354.0,24339353.0,28149207.0,27320889.0,33329852.0,29590682.0,33553187.0,30114226.0,30308676.0
TSCO,22378541000,NASDAQ,108808000,421234000,183088000,270870000,234137000,396478000,187227000,221338000,224400000.0,1999-12-31,14957590.0,20996652.0,25333306.0,28767357.0,29128322.0,26185704.0,21158979.0,21995043.0,18102325.0,24699767.0,19200249.0,25699545.0,28941623.0,25279443.0,22672010.0,25456265.0,22590003.0,29473383.0,25131632.0,23667344.0,19170942.0,19293104.0,13481564.0,14240399.0
TSLA,805939511000,NASDAQ,3173990000,2703000000,2513000000,3687000000,3292000000,2259000000,3318000000,2321000000,1618000000.0,2010-07-30,1441971374.0,2440633653.0,2503253508.0,2394275082.0,3443091887.0,2681250964.0,2503574179.0,3312555115.0,3625947459.0,3897499392.0,2944247785.0,1885408367.0,1735577735.0,1298711227.0,734431591.0,581783311.0,670825779.0,649232242.0,503896960.0,575182495.0,463455422.0,638395647.0,510209746.0,646639435.0
TSN,16842877000,NYSE,285550000,-417000000,-97000000,316000000,538000000,750000000,829000000,1121000000,1355000000.0,,30838523.0,55229177.0,68483645.0,58937457.0,64163977.0,119572354.0,45422946.0,72391153.0,76498523.0,49457761.0,58728344.0,73008558.0,54248825.0,43924451.0,47096397.0,33394181.0,36863901.0,51228036.0,36692541.0,72693602.0,57260186.0,43026465.0,43774289.0,38494222.0
TT,46750786000,NYSE,228398000,586200000,307100000,439100000,547900000,509300000,260200000,317800000,405700000.0,,15331944.0,22006911.0,21349162.0,19952344.0,25685956.0,33455302.0,38768106.0,38175785.0,26194823.0,24845987.0,22253093.0,30555286.0,26485115.0,29262701.0,31520968.0,29323579.0,26134627.0,31767086.0,28467993.0,34685393.0,35083857.0,35835136.0,23473563.0,28239605.0
TTWO,24386034000,NASDAQ,169831000,-206000000,-610300000,-153400000,-257000000,-104000000,110900000,144600000,10200000.0,1999-12-31,15716216.0,21299438.0,32377986.0,23589323.0,32409763.0,48529331.0,27063705.0,36150788.0,42191926.0,31569698.0,40630952.0,68612101.0,31771922.0,37726058.0,52681667.0,32212173.0,49019180.0,96870789.0,37809730.0,41948031.0,39906319.0,65735648.0,21295814.0,30680507.0
TXN,140099158000,NASDAQ,907966000,1722000000,1708000000,1962000000,2295000000,2291000000,2201000000,2138000000,1947000000.0,1999-12-31,55596492.0,82182483.0,108655756.0,114498083.0,103699829.0,115449277.0,87479767.0,117719861.0,98459494.0,115543287.0,99120990.0,118497177.0,144900079.0,124511040.0,107093727.0,116328647.0,121648479.0,129111327.0,119893599.0,125813070.0,135192257.0,135228755.0,101021475.0,93691380.0
TXT,15701088000,NYSE,198071000,263000000,191000000,226000000,225000000,217000000,193000000,207000000,185000000.0,,16434804.0,31981543.0,25339797.0,24986353.0,23516654.0,28081306.0,28448683.0,33943026.0,25730398.0,28882788.0,32208799.0,23386332.0,29671433.0,28930038.0,20389491.0,19230810.0,26269471.0,29011621.0,25352606.0,27581437.0,25883620.0,27610209.0,24308112.0,23345905.0
TYL,16157265000,NYSE,42078400,49130000,30875000,31077000,53233000,39946000,39984000,54782000,44170000.0,1999-12-31,2471935.0,4476217.0,3773042.0,4261652.0,5923007.0,5353584.0,4663469.0,6283325.0,6769096.0,4918164.0,5444460.0,8129179.0,5911042.0,3757412.0,4184051.0,4419044.0,5224258.0,8063723.0,4449847.0,4245548.0,4414081.0,4020605.0,3533196.0,3511391.0
UAL,12965049000,NASDAQ,327980000,1075000000,-194000000,843000000,942000000,329000000,-1377000000,-646000000,473000000.0,2006-03-31,128325748.0,115943287.0,106185800.0,146319333.0,132682563.0,142619061.0,162932683.0,189288552.0,114143949.0,231182169.0,163059591.0,128375052.0,237777590.0,210573990.0,175274910.0,234989519.0,255386972.0,281781642.0,293855426.0,436685286.0,241580134.0,245408282.0,334714270.0,253137128.0
UDR,12775857000,NYSE,329480000,347545000,30964000,44530000,23605000,5084000,13705000,117461000,17731000.0,,24875982.0,42319220.0,49363737.0,38261174.0,47051506.0,45765157.0,46059169.0,58940363.0,49965188.0,48875570.0,46741723.0,48385974.0,54053342.0,55255076.0,39182512.0,37873275.0,50528867.0,39578716.0,33090599.0,44791179.0,35815633.0,26604017.0,42747134.0,34345565.0
UHS,8748705000,NYSE,62140000,171313000,163115000,174820000,182814000,164062000,153913000,239124000,218351000.0,,7034058.0,10516892.0,14208637.0,14395611.0,14536450.0,14330332.0,12623349.0,16827978.0,11186631.0,12183423.0,15784499.0,15398604.0,17385228.0,14985349.0,13833926.0,16485234.0,22973053.0,14045606.0,17199944.0,14026063.0,13060123.0,14393775.0,14042251.0,15296644.0
ULTA,19064269000,NASDAQ,49228600,300102000,347051000,340751000,274585000,295677000,331395000,289366000,215289000.0,2007-11-30,10993178.0,13662775.0,20801496.0,13302915.0,21654220.0,28352946.0,9820632.0,16914706.0,9208670.0,10251772.0,15463273.0,13654402.0,16414737.0,18158142.0,22892033.0,13826664.0,17828595.0,21834907.0,12554394.0,17497647.0,12517503.0,14217574.0,19529544.0,12031005.0
UNH,498379915000,NYSE,926305000,5474000000,5611000000,4761000000,5262000000,5070000000,5027000000,4071000000,4086000000.0,1999-12-31,40139025.0,60030414.0,52519924.0,89701038.0,92431339.0,53525087.0,66256067.0,72716281.0,69807542.0,81009853.0,53394257.0,77569978.0,59745267.0,54731954.0,46439244.0,58397128.0,84916222.0,67952080.0,61044463.0,73507995.0,58396877.0,80582632.0,64879882.0,61039911.0
UNP,128491610000,NYSE,609456000,1569000000,1630000000,1638000000,1895000000,1835000000,1630000000,1711000000,1673000000.0,,28118725.0,49916638.0,51628819.0,64117246.0,56431991.0,46351440.0,52839249.0,92255816.0,74392456.0,56653631.0,53711645.0,77612298.0,69111067.0,66519123.0,48447467.0,48646569.0,59136061.0,63479149.0,79775839.0,96704955.0,58716980.0,67538743.0,51125865.0,50821914.0
UPS,133849588000,NYSE,723276000,2081000000,1895000000,3453000000,2584000000,2849000000,2662000000,3093000000,2329000000.0,,35259031.0,74539840.0,72991715.0,67510294.0,83406242.0,66895278.0,67099454.0,86005217.0,51956293.0,55364422.0,71807871.0,60030067.0,68311739.0,73657344.0,50007104.0,57131484.0,70718906.0,80779280.0,76781791.0,64991608.0,77684518.0,53009444.0,51433497.0,51767247.0
URI,30117452000,NYSE,68283000,591000000,451000000,639000000,606000000,493000000,367000000,481000000,409000000.0,1999-12-31,9749795.0,11735043.0,15945126.0,14885894.0,20342951.0,19528341.0,20762876.0,25448640.0,13214389.0,15121699.0,12974909.0,15074077.0,14913988.0,15409548.0,14329247.0,15707496.0,16670164.0,18848842.0,15602448.0,15297086.0,12402303.0,17801519.0,14401216.0,12059213.0
USB,50788360000,NYSE,1556970000,1361000000,1698000000,925000000,1812000000,1531000000,1557000000,1673000000,2028000000.0,1999-12-31,173401585.0,259215358.0,235651989.0,278113062.0,314439107.0,416406070.0,325050237.0,506212360.0,102277399.0,195357934.0,216278475.0,196377230.0,239851773.0,186892184.0,126191451.0,119713962.0,168148169.0,153333445.0,161032018.0,196258190.0,135104327.0,168616974.0,125239421.0,88728876.0
V,499297616000,NYSE,1606790000,4156000000,4257000000,4179000000,3940000000,3411000000,3647000000,3959000000,3584000000.0,,73220608.0,114067011.0,101039844.0,113728159.0,155907795.0,127679040.0,118739456.0,167774878.0,94455254.0,127619342.0,136792052.0,157870621.0,160731037.0,142695269.0,130178837.0,118596952.0,128123527.0,171858850.0,151474586.0,188732371.0,171668723.0,224640154.0,189072557.0,303787625.0
VFC,6295773000,NYSE,388868000,-57425000,-214892000,507868000,-118432000,-55960000,80842000,517801000,464053000.0,,113722608.0,158580806.0,149596992.0,98387047.0,143908046.0,165694956.0,105369680.0,180350894.0,255007494.0,104239216.0,163844092.0,114062136.0,170331514.0,91853952.0,56750118.0,72830604.0,69459977.0,85795562.0,54335986.0,81908498.0,61822909.0,72015493.0,58319911.0,45155301.0
VICI,29328665000,NYSE,1013430000,690702000,518740000,604053000,330905000,-57706000,240383000,281479000,161862000.0,2017-11-30,75072448.0,97145981.0,88771740.0,110902504.0,107336411.0,108738127.0,84903376.0,170831234.0,99176148.0,132034988.0,122520410.0,137340480.0,113022599.0,131814720.0,138263794.0,137256772.0,564744619.0,252210536.0,238758104.0,204915287.0,154232199.0,115679171.0,121849919.0,117574567.0
VLO,45624783000,NYSE,353133000,1944000000,3067000000,3113000000,2817000000,4693000000,905000000,1009000000,463000000.0,1999-12-31,47706037.0,86167536.0,81383089.0,68718698.0,87599296.0,100200553.0,89117536.0,115484517.0,69582928.0,74803503.0,85607974.0,80419119.0,83247324.0,86169642.0,86534332.0,81708184.0,156489474.0,114965677.0,88576176.0,115636636.0,81108100.0,82579894.0,73183429.0,86609425.0
VMC,28305773000,NYSE,132866000,308600000,120700000,119400000,177100000,187300000,91800000,137900000,176900000.0,1999-12-31,9973179.0,16381930.0,16953346.0,16496893.0,18006587.0,18272527.0,13205589.0,19350118.0,17097018.0,12748162.0,12756253.0,16498885.0,14160340.0,16813834.0,15173706.0,12573102.0,17021237.0,18422250.0,13705252.0,18517282.0,17102710.0,19155856.0,14803040.0,17684534.0
VRSK,35171951000,NASDAQ,145027000,196900000,56300000,61100000,189400000,197700000,505700000,141900000,201700000.0,2009-11-30,12484149.0,14832264.0,20081501.0,22078775.0,28293828.0,24307096.0,14395077.0,30494652.0,20921791.0,15727988.0,16919226.0,24354635.0,16821078.0,14602839.0,18597797.0,12980046.0,18983501.0,25873379.0,19585658.0,34751073.0,23293561.0,23093209.0,21392521.0,15934662.0
VRSN,21779837000,NASDAQ,103134000,185700000,178700000,179500000,169500000,167300000,157500000,330130000,156600000.0,1999-12-31,5830587.0,10019403.0,8622389.0,9704171.0,9886282.0,10022268.0,7499325.0,14049116.0,12158365.0,10869535.0,18803443.0,13593238.0,14769134.0,15739008.0,11639396.0,12041260.0,15448123.0,21745859.0,12550600.0,15109847.0,11655483.0,12608140.0,14500856.0,13932760.0
VRTX,96527532000,NASDAQ,258095000,915700000,699800000,818900000,930500000,810500000,762100000,770100000,851900000.0,,15453864.0,18037650.0,19996149.0,23137435.0,27287358.0,29684186.0,19832129.0,25697445.0,24508561.0,29204078.0,26274093.0,32628343.0,31802439.0,29418395.0,29780734.0,29242147.0,36170718.0,39651614.0,34436178.0,32972797.0,33464901.0,38637619.0,44809774.0,42152282.0
VTR,17535633000,NYSE,402378000,103453000,17517000,-45019000,1256000,-42416000,38732000,-40854000,60680000.0,1999-12-31,31130928.0,41630924.0,59114542.0,33874063.0,54053774.0,51751352.0,42854353.0,57222193.0,37950546.0,38503545.0,45643658.0,53578542.0,47969234.0,39941555.0,43811803.0,29541022.0,38170318.0,48897775.0,41348799.0,62045264.0,45937937.0,50456763.0,49488496.0,55315089.0
VTRS,11191614000,NASDAQ,1199530000,264000000,224700000,489900000,539600000,480800000,568300000,-263800000,311500000.0,2020-12-31,132012604.0,185905068.0,180945378.0,161884716.0,206123275.0,230834751.0,161401691.0,223245002.0,168065843.0,191603987.0,159212811.0,235691463.0,186963252.0,220423348.0,269214396.0,235850573.0,198755380.0,299753289.0,219903776.0,411904305.0,225983958.0,194665549.0,223479229.0,236534290.0
VZ,131376251000,NYSE,4204040000,4648000000,4909000000,6577000000,4900000000,5199000000,4580000000,4613000000,6407000000.0,1999-12-31,289620484.0,424593082.0,468373374.0,690288987.0,444549706.0,413795867.0,364286178.0,479118561.0,307125873.0,481294164.0,561037935.0,425412277.0,585140196.0,474806265.0,416503904.0,411341416.0,412243573.0,476689095.0,551553318.0,625190914.0,391598753.0,500127443.0,525929646.0,396177889.0
WAB,18774614000,NYSE,179130000,191000000,169000000,158000000,160000000,166000000,149000000,190000000,131000000.0,,9846584.0,14622808.0,14356758.0,20136677.0,23565046.0,23462513.0,15721913.0,21634263.0,20324677.0,17875991.0,17268762.0,18194022.0,17868473.0,18028069.0,17652460.0,19040010.0,18606905.0,19652363.0,20392692.0,31306790.0,24202937.0,20229167.0,15584004.0,19540592.0
WAT,15081287000,NYSE,59103000,150554000,227062000,155998000,164864000,159831000,216239000,161185000,167292000.0,1999-12-31,4689342.0,8884910.0,11769762.0,11091214.0,12377110.0,14982662.0,7467457.0,9030474.0,7119764.0,6895359.0,6394154.0,7331657.0,7892056.0,7972685.0,7881594.0,6792132.0,8557145.0,9720487.0,8105873.0,8341264.0,7155387.0,8386044.0,8209260.0,7551448.0
WBA,19679984000,NASDAQ,863915000,-180000000,118000000,703000000,-3721000000,-415000000,289000000,883000000,3580000000.0,1999-12-31,190258170.0,309970112.0,176682122.0,174198769.0,237989247.0,163325341.0,115400409.0,179214948.0,110376371.0,147716745.0,111970147.0,141332437.0,190028130.0,156053897.0,150087918.0,121551423.0,138088295.0,158871965.0,154101958.0,161885253.0,121257008.0,143481339.0,124511065.0,130967096.0
WBD,25275632000,NASDAQ,2437380000,-1240000000,-1069000000,-2101000000,-2308000000,-3418000000,456000000,38000000,156000000.0,,235256570.0,468682810.0,360244538.0,346873813.0,582639161.0,453646286.0,346915671.0,357424638.0,379841744.0,517576569.0,726404784.0,590693154.0,439530818.0,487231353.0,679751166.0,362538290.0,484972535.0,416674672.0,590256438.0,168191125.0,181728654.0,228606681.0,136729170.0,142966971.0
WDC,14829634000,NASDAQ,324145000,-715000000,-572000000,-446000000,27000000,301000000,25000000,564000000,610000000.0,,41268274.0,71541355.0,68646488.0,71498175.0,71467236.0,91915376.0,79757202.0,89063406.0,75640793.0,114163383.0,108139911.0,82323333.0,121749274.0,105245404.0,69117950.0,61780049.0,81838890.0,99510730.0,84705921.0,72133488.0,72185297.0,104658431.0,76303086.0,85759016.0
WEC,26376675000,NYSE,315435000,290000000,507800000,253000000,302300000,287800000,566200000,224500000,290300000.0,1999-12-31,27534982.0,31737316.0,28513095.0,23361554.0,31973703.0,32517256.0,20891906.0,37547113.0,23194755.0,24186736.0,32352680.0,31616467.0,34947864.0,28645994.0,23716937.0,23978895.0,32324612.0,35225192.0,26122553.0,37776258.0,34602446.0,26002564.0,28496935.0,24338279.0
WELL,44169773000,NYSE,518729000,103040000,25673000,-3728000,-6767000,89784000,61925000,58672000,179663000.0,2001-02-28,38251091.0,47122451.0,41161563.0,34846868.0,62449693.0,53723252.0,35822101.0,62320511.0,40670337.0,40834226.0,65936672.0,65350541.0,60880849.0,56201171.0,55184035.0,36619585.0,54367995.0,57015308.0,38961807.0,49596686.0,49508263.0,50501584.0,48165876.0,44259974.0
WFC,151519789000,NYSE,3637930000,4938000000,4991000000,2864000000,3528000000,3142000000,3788000000,5750000000,5122000000.0,,210282694.0,333560861.0,284191932.0,340846601.0,363205157.0,537678230.0,449531765.0,730441628.0,314578138.0,398335361.0,414605391.0,348906479.0,383064909.0,354201803.0,308688086.0,377928003.0,503171527.0,548091996.0,519241165.0,751147210.0,569117477.0,741301199.0,518882763.0,496733782.0
WHR,6938289000,NYSE,54818000,85000000,-179000000,-1604000000,143000000,-371000000,313000000,298000000,471000000.0,,8315132.0,9823462.0,14287855.0,17018574.0,13961180.0,14606006.0,17252957.0,18787822.0,14629377.0,13628360.0,13684996.0,14640680.0,21066279.0,15659642.0,16607871.0,19077007.0,21548867.0,22219642.0,27727147.0,27641444.0,14067735.0,16855568.0,12404812.0,11042325.0
WM,64744632000,NYSE,405059000,615000000,533000000,499000000,639000000,587000000,513000000,506000000,538000000.0,1999-12-31,17896891.0,28375838.0,28493214.0,31272464.0,29169065.0,29779231.0,33894906.0,45673612.0,36162143.0,33028660.0,31765919.0,36576449.0,38422796.0,40497497.0,32972537.0,27604069.0,33488934.0,42232197.0,35764408.0,43484936.0,41656434.0,45450053.0,34866208.0,32435026.0
WMB,43462685000,NYSE,1216420000,460000000,927000000,669000000,600000000,400000000,380000000,622000000,165000000.0,1999-12-31,81401052.0,119009534.0,130552801.0,135180387.0,184242720.0,150024681.0,106884105.0,175330931.0,139420265.0,137221931.0,131423933.0,132035542.0,144321431.0,174296847.0,150019536.0,142213996.0,211992284.0,185303277.0,154941739.0,219990518.0,175681058.0,218262750.0,176332072.0,143080158.0
WMT,433906385000,NYSE,2691560000,7891000000,1673000000,6275000000,-1798000000,5149000000,2054000000,3562000000,3105000000.0,,69692684.0,110414265.0,130561477.0,90731584.0,130117580.0,134859408.0,100262054.0,174886446.0,122852846.0,108018377.0,127378355.0,151667100.0,116898368.0,138652720.0,208094056.0,157646467.0,170929925.0,272075714.0,142211450.0,185368469.0,162575143.0,164148268.0,238679891.0,177796882.0
WRB,16741572000,NYSE,257523000,356308000,294126000,382223000,228879000,179322000,590638000,294430000,261297000.0,,13423174.0,20604055.0,20533826.0,28131780.0,28054608.0,38844150.0,39525283.0,41216535.0,26858607.0,25131971.0,23847114.0,28026196.0,30182168.0,23776406.0,23864802.0,27835339.0,28132921.0,35831055.0,35827069.0,23780070.0,17976067.0,16799058.0,13226829.0,13277242.0
WRK,9494603000,NYSE,256403000,202000000,-2006100000,45300000,344500000,377900000,39900000,182300000,323700000.0,2015-07-31,34994273.0,96107474.0,51126918.0,46087031.0,57733281.0,59910156.0,35258329.0,59339404.0,54547991.0,33017625.0,34872888.0,46596723.0,42763343.0,47173734.0,36052864.0,27509089.0,47541924.0,60473120.0,38364152.0,67325380.0,47729992.0,45773480.0,44349230.0,39913719.0
WST,28657777000,NYSE,73861000,155100000,140000000,103000000,120600000,188500000,173800000,147700000,175600000.0,1999-12-31,3880432.0,5754136.0,8166733.0,7154910.0,8211622.0,8880443.0,8289215.0,11368821.0,14097387.0,11662370.0,12142821.0,17947646.0,17362674.0,9142308.0,7230512.0,8880556.0,8807964.0,10206168.0,8787089.0,8259479.0,7966293.0,11146792.0,7555833.0,8912822.0
